ApplNo,ProductNo,Form,Strength,ReferenceDrug,DrugName,ActiveIngredient,ReferenceStandard,
091157,2,CAPSULE;ORAL,50MG,0,PREGABALIN,PREGABALIN,0,
091157,3,CAPSULE;ORAL,75MG,0,PREGABALIN,PREGABALIN,0,
091157,4,CAPSULE;ORAL,100MG,0,PREGABALIN,PREGABALIN,0,
091157,5,CAPSULE;ORAL,150MG,0,PREGABALIN,PREGABALIN,0,
091157,6,CAPSULE;ORAL,200MG,0,PREGABALIN,PREGABALIN,0,
091157,7,CAPSULE;ORAL,225MG,0,PREGABALIN,PREGABALIN,0,
091157,8,CAPSULE;ORAL,300MG,0,PREGABALIN,PREGABALIN,0,
091158,1,"TABLET, EXTENDED RELEASE;ORAL",100MG,0,ORPHENADRINE CITRATE,ORPHENADRINE CITRATE,0,
091159,1,TABLET;ORAL,5MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
091159,2,TABLET;ORAL,10MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
091159,3,TABLET;ORAL,20MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
091161,1,"SPRAY, METERED;NASAL",0.05MG/SPRAY,0,MOMETASONE FUROATE,MOMETASONE FUROATE,1,
091163,1,TABLET;ORAL,10MG,0,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,0,
091163,2,TABLET;ORAL,20MG,0,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,0,
091163,3,TABLET;ORAL,40MG,0,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,0,
091164,1,TABLET;ORAL,1MG,0,ANASTROZOLE,ANASTROZOLE,0,
091165,1,TABLET;ORAL,1MG,0,ESZOPICLONE,ESZOPICLONE,0,
091165,2,TABLET;ORAL,2MG,0,ESZOPICLONE,ESZOPICLONE,0,
091165,3,TABLET;ORAL,3MG,0,ESZOPICLONE,ESZOPICLONE,0,
091166,1,TABLET;ORAL,1MG,0,ESZOPICLONE,ESZOPICLONE,0,
091166,2,TABLET;ORAL,2MG,0,ESZOPICLONE,ESZOPICLONE,0,
091166,3,TABLET;ORAL,3MG,0,ESZOPICLONE,ESZOPICLONE,0,
091168,1,CAPSULE;ORAL,200MG,0,EMTRICITABINE,EMTRICITABINE,0,
091169,1,TABLET;ORAL,1MG,0,ESZOPICLONE,ESZOPICLONE,0,
091169,2,TABLET;ORAL,2MG,0,ESZOPICLONE,ESZOPICLONE,0,
091169,3,TABLET;ORAL,3MG,0,ESZOPICLONE,ESZOPICLONE,0,
091170,1,INJECTABLE;INTRAVENOUS,EQ 4MG BASE/5ML,0,ZOLEDRONIC ACID,ZOLEDRONIC ACID,0,
091174,1,CAPSULE;ORAL,0.25MCG,0,CALCITRIOL,CALCITRIOL,0,
091174,2,CAPSULE;ORAL,0.5MCG,0,CALCITRIOL,CALCITRIOL,0,
091175,1,TABLET;ORAL,600MG,0,EFAVIRENZ,EFAVIRENZ,,
091176,1,TABLET;ORAL,10MG,0,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,0,
091176,2,TABLET;ORAL,25MG,0,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,0,
091176,3,TABLET;ORAL,50MG,0,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,0,
091177,1,TABLET;ORAL,1MG,0,ANASTROZOLE,ANASTROZOLE,0,
091178,1,TABLET;ORAL,200MG,0,MIFEPRISTONE,MIFEPRISTONE,0,
091179,1,TABLET;ORAL,12.5MG,0,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,0,
091179,2,TABLET;ORAL,25MG,0,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,0,
091179,3,TABLET;ORAL,50MG,0,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,0,
091180,1,SOLUTION/DROPS;OPHTHALMIC,EQ 2% BASE;EQ 0.5% BASE,0,DORZOLAMIDE HYDROCHLORIDE AND TIMOLOL MALEATE,DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE,0,
091181,1,INJECTABLE;INJECTION,600MG/VIAL,0,RIFAMPIN,RIFAMPIN,0,
091182,1,TABLET;ORAL,1MG,0,GLYCOPYRROLATE,GLYCOPYRROLATE,0,
091182,2,TABLET;ORAL,2MG,0,GLYCOPYRROLATE,GLYCOPYRROLATE,0,
091183,1,TABLET;ORAL,220MG,0,NAPROXEN SODIUM,NAPROXEN SODIUM,0,
091184,1,TABLET;ORAL,500MG,0,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,0,
091184,2,TABLET;ORAL,850MG,0,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,0,
091184,3,TABLET;ORAL,1GM,0,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,0,
091185,1,TABLET;ORAL,25MG,0,TOPIRAMATE,TOPIRAMATE,0,
091185,2,TABLET;ORAL,50MG,0,TOPIRAMATE,TOPIRAMATE,0,
091185,3,TABLET;ORAL,100MG,0,TOPIRAMATE,TOPIRAMATE,0,
091185,4,TABLET;ORAL,200MG,0,TOPIRAMATE,TOPIRAMATE,0,
091186,1,INJECTABLE;INTRAVENOUS,EQ 4MG BASE/5ML,0,ZOLEDRONIC ACID,ZOLEDRONIC ACID,0,
091187,1,INJECTABLE; INJECTION,4MMG,0,ZOLEDRONIC ACID,ZOLEDRONIC ACID,,
091188,1,ELIXIR;ORAL,0.5MG/5ML,0,DEXAMETHASONE,DEXAMETHASONE,0,
091189,1,TABLET;ORAL,5MG,0,METHAMPHETAMINE HYDROCHLORIDE,METHAMPHETAMINE HYDROCHLORIDE,0,
091190,1,"TABLET, EXTENDED RELEASE;ORAL",EQ 7.5MG BASE,0,DARIFENACIN HYDROBROMIDE,DARIFENACIN HYDROBROMIDE,0,
091190,2,"TABLET, EXTENDED RELEASE;ORAL",EQ 15MG BASE,0,DARIFENACIN HYDROBROMIDE,DARIFENACIN HYDROBROMIDE,0,
091191,1,TABLET;ORAL,2.5MG,0,LETROZOLE,LETROZOLE,0,
091193,1,INJECTABLE;INTRATHECAL,0.05MG/ML,0,BACLOFEN,BACLOFEN,0,
091193,2,INJECTABLE;INTRATHECAL,0.5MG/ML,0,BACLOFEN,BACLOFEN,0,
091193,3,INJECTABLE;INTRATHECAL,2MG/ML,0,BACLOFEN,BACLOFEN,0,
091195,1,CAPSULE;ORAL,EQ 0.5MG BASE,0,TACROLIMUS,TACROLIMUS,0,
091195,2,CAPSULE;ORAL,EQ 1MG BASE,0,TACROLIMUS,TACROLIMUS,0,
091195,3,CAPSULE;ORAL,EQ 5MG BASE,0,TACROLIMUS,TACROLIMUS,0,
091198,1,"TABLET, ORALLY DISINTEGRATING;ORAL",5MG,0,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,0,
091198,2,"TABLET, ORALLY DISINTEGRATING;ORAL",10MG,0,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,1,
091199,1,INJECTABLE;INJECTION,EQ 4MG BASE/VIAL,0,TOPOTECAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,0,
091200,1,"TABLET, EXTENDED RELEASE;ORAL",2.5MG,0,FELODIPINE,FELODIPINE,0,
091200,2,"TABLET, EXTENDED RELEASE;ORAL",5MG,0,FELODIPINE,FELODIPINE,0,
091200,3,"TABLET, EXTENDED RELEASE;ORAL",10MG,0,FELODIPINE,FELODIPINE,0,
091201,1,INJECTABLE;INJECTION,500MG/VIAL,0,MEROPENEM,MEROPENEM,0,
091201,2,INJECTABLE;INJECTION,1GM/VIAL,0,MEROPENEM,MEROPENEM,0,
091202,1,TABLET; ORAL,100MG; 25MG,0,LOPINAVIR; RITONAVIR,LOPINAVIR; RITONAVIR,,
091202,2,TABLET; ORAL,200MG; 50MG,0,LOPINAVIR; RITONAVIR,LOPINAVIR; RITONAVIR,,
091203,1,SOLUTION; ORAL,80MG; 20MG,0,LOPINAVIR; RITONAVIR,LOPINAVIR; RITONAVIR,,
091204,1,TABLET;ORAL-28,0.035MG;0.5MG,0,WERA,ETHINYL ESTRADIOL; NORETHINDRONE,1,
091205,1,TABLET;ORAL,50MG,0,NALTREXONE HYDROCHLORIDE,NALTREXONE HYDROCHLORIDE,0,
091206,1,INJECTABLE;INTRAVENOUS,250MG/VIAL,0,BIVALIRUDIN,BIVALIRUDIN,,
091209,1,TABLET;ORAL-28,0.35MG,0,NORETHINDRONE,NORETHINDRONE,0,
091210,1,TABLET;ORAL,600MG,0,LINEZOLID,LINEZOLID,0,
091211,1,TABLET;ORAL,250MG;100MG,0,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,ATOVAQUONE; PROGUANIL HYDROCHLORIDE,0,
091211,2,TABLET;ORAL,62.5MG;25MG,0,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,ATOVAQUONE; PROGUANIL HYDROCHLORIDE,0,
091212,1,"CAPSULE, DELAYED REL PELLETS;ORAL",15MG,0,LANSOPRAZOLE,LANSOPRAZOLE,0,
091212,2,"CAPSULE, DELAYED REL PELLETS;ORAL",30MG,0,LANSOPRAZOLE,LANSOPRAZOLE,0,
091215,1,TABLET;ORAL,600MG;200MG;300MG,0,"EFAVIRENZ, EMTRICITABINE, AND TENOFOVIR DISOPROXIL FUMARATE",EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,0,
091216,1,TABLET;ORAL,EQ 300MG BASE,0,CLOPIDOGREL BISULFATE,CLOPIDOGREL BISULFATE,0,
091219,1,CAPSULE;ORAL,25MG,0,PREGABALIN,PREGABALIN,0,
091219,2,CAPSULE;ORAL,50MG,0,PREGABALIN,PREGABALIN,0,
091220,1,TABLET;ORAL,1MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091220,2,TABLET;ORAL,2MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091220,3,TABLET;ORAL,3MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091220,4,TABLET;ORAL,4MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091220,5,TABLET;ORAL,6MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091220,6,TABLET;ORAL,8MG,0,GLIMEPIRIDE,GLIMEPIRIDE,0,
091221,1,CAPSULE;ORAL,25MG,0,PREGABALIN,PREGABALIN,,
091221,2,CAPSULE;ORAL,50MG,0,PREGABALIN,PREGABALIN,,
091221,3,CAPSULE;ORAL,75MG,0,PREGABALIN,PREGABALIN,,
091221,4,CAPSULE;ORAL,100MG,0,PREGABALIN,PREGABALIN,,
091221,5,CAPSULE;ORAL,150MG,0,PREGABALIN,PREGABALIN,,
091221,6,CAPSULE;ORAL,200MG,0,PREGABALIN,PREGABALIN,,
091221,7,CAPSULE;ORAL,225MG,0,PREGABALIN,PREGABALIN,,
091221,8,CAPSULE;ORAL,300MG,0,PREGABALIN,PREGABALIN,,
091222,1,CAPSULE; ORAL,25MG,0,PREGABALIN,PREGABALIN,,
091222,2,CAPSULE; ORAL,50MG,0,PREGABALIN,PREGABALIN,,
091222,3,CAPSULE; ORAL,75MG,0,PREGABALIN,PREGABALIN,,
091222,4,CAPSULE; ORAL,100MG,0,PREGABALIN,PREGABALIN,,
091222,5,CAPSULE; ORAL,150MG,0,PREGABALIN,PREGABALIN,,
091222,6,CAPSULE; ORAL,200MG,0,PREGABALIN,PREGABALIN,,
091222,7,CAPSULE; ORAL,225MG,0,PREGABALIN,PREGABALIN,,
091222,8,CAPSULE; ORAL,300MG,0,PREGABALIN,PREGABALIN,,
091224,1,CAPSULE;ORAL,75MG,0,PREGABALIN,PREGABALIN,0,
091224,2,CAPSULE;ORAL,100MG,0,PREGABALIN,PREGABALIN,0,
091224,3,CAPSULE;ORAL,150MG,0,PREGABALIN,PREGABALIN,0,
091224,4,CAPSULE;ORAL,200MG,0,PREGABALIN,PREGABALIN,0,
091224,5,CAPSULE;ORAL,225MG,0,PREGABALIN,PREGABALIN,0,
091224,6,CAPSULE;ORAL,300MG,0,PREGABALIN,PREGABALIN,0,
091225,1,CAPSULE;ORAL,EQ 75MG BASE,0,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,0,
091225,2,CAPSULE;ORAL,EQ 150MG BASE,0,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,0,
091225,3,CAPSULE;ORAL,EQ 300MG BASE,0,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,0,
091226,1,TABLET;ORAL,EQ 10MG BASE,0,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,0,
091226,2,TABLET;ORAL,EQ 20MG BASE,0,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,0,
091226,3,TABLET;ORAL,EQ 40MG BASE,0,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,0,
091226,4,TABLET;ORAL,EQ 80MG BASE,0,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,0,
091228,1,CAPSULE;ORAL,25MG,0,PREGABALIN,PREGABALIN,0,
091228,2,CAPSULE;ORAL,50MG,0,PREGABALIN,PREGABALIN,0,
091228,3,CAPSULE;ORAL,75MG,0,PREGABALIN,PREGABALIN,0,
091228,4,CAPSULE;ORAL,100MG,0,PREGABALIN,PREGABALIN,0,
091228,5,CAPSULE;ORAL,150MG,0,PREGABALIN,PREGABALIN,0,
091228,6,CAPSULE;ORAL,200MG,0,PREGABALIN,PREGABALIN,0,
091228,7,CAPSULE;ORAL,225MG,0,PREGABALIN,PREGABALIN,0,
091228,8,CAPSULE;ORAL,300MG,0,PREGABALIN,PREGABALIN,0,
091229,1,CAPSULE; ORAL,25MG,0,PREGABALIN,PREGABALIN,,
091229,2,CAPSULE; ORAL,50MG,0,PREGABALIN,PREGABALIN,,
091229,3,CAPSULE; ORAL,75MG,0,PREGABALIN,PREGABALIN,,
091229,4,CAPSULE; ORAL,100MG,0,PREGABALIN,PREGABALIN,,
091229,5,CAPSULE; ORAL,150MG,0,PREGABALIN,PREGABALIN,,
091229,6,CAPSULE; ORAL,200MG,0,PREGABALIN,PREGABALIN,,
091229,7,CAPSULE; ORAL,225MG,0,PREGABALIN,PREGABALIN,,
091229,8,CAPSULE; ORAL,300MG,0,PREGABALIN,PREGABALIN,,
091231,1,"TABLET, DELAYED RELEASE;ORAL",EQ 20MG BASE,0,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,0,
091231,2,"TABLET, DELAYED RELEASE;ORAL",EQ 40MG BASE,0,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,0,
091232,1,TABLET;ORAL-28,"0.025MG,0.025MG,0.025MG;0.18MG,0.215MG,0.25MG",0,TRI-LO-ESTARYLLA,ETHINYL ESTRADIOL; NORGESTIMATE,0,
091234,1,TABLET;ORAL-28,0.15MG;0.03MG,0,DESOGESTREL AND ETHINYL ESTRADIOL,DESOGESTREL; ETHINYL ESTRADIOL,0,
091235,1,TABLET;ORAL,EQ 5MG BASE;160MG,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN,0,
091235,2,TABLET;ORAL,EQ 10MG BASE;160MG,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN,0,
091235,3,TABLET;ORAL,EQ 5MG BASE;320MG,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN,0,
091235,4,TABLET;ORAL,EQ 10MG BASE;320MG,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN,0,
091236,1,TABLET;ORAL,75MG,0,IRBESARTAN,IRBESARTAN,0,
091236,2,TABLET;ORAL,150MG,0,IRBESARTAN,IRBESARTAN,0,
091236,3,TABLET;ORAL,300MG,0,IRBESARTAN,IRBESARTAN,0,
091237,1,TABLET;ORAL,200MG,0,IBUPROFEN,IBUPROFEN,0,
091238,1,SOLUTION;ORAL,120MG/5ML;12MG/5ML,0,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN; CODEINE PHOSPHATE,0,
091239,1,TABLET;ORAL,200MG,0,IBUPROFEN,IBUPROFEN,0,
091240,1,CAPSULE;ORAL,25MG,0,INDOMETHACIN,INDOMETHACIN,0,
091240,2,CAPSULE;ORAL,50MG,0,INDOMETHACIN,INDOMETHACIN,0,
091242,1,TABLET;ORAL,1MG,0,ANASTROZOLE,ANASTROZOLE,0,
091244,1,INJECTABLE;INJECTION,200MG/ML,0,TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,0,
091245,1,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL,0,OXACILLIN SODIUM,OXACILLIN SODIUM,1,
091246,1,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL,0,OXACILLIN SODIUM,OXACILLIN SODIUM,1,
091246,2,INJECTABLE;INJECTION,EQ 2GM BASE/VIAL,0,OXACILLIN SODIUM,OXACILLIN SODIUM,1,
091247,1,TABLET;ORAL-28,"0.15MG,N/A;0.02MG,0.01MG",0,PIMTREA,DESOGESTREL; ETHINYL ESTRADIOL,0,
091248,1,"TABLET, DELAYED RELEASE;ORAL",EQ 360MG BASE,0,MYCOPHENOLIC SODIUM,MYCOPHENOLIC SODIUM,0,
091248,2,"TABLET, DELAYED RELEASE;ORAL",EQ 180MG BASE,0,MYCOPHENOLIC SODIUM,MYCOPHENOLIC SODIUM,0,
091249,1,TABLET;ORAL,500MG,0,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,0,
091252,1,INJECTABLE;INJECTION,200MG/ML,0,NANDROLONE DECANOATE,NANDROLONE DECANOATE,0,
091254,1,TABLET;ORAL,0.125MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091254,2,TABLET;ORAL,0.25MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091254,3,TABLET;ORAL,0.5MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091254,4,TABLET;ORAL,0.75MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091254,5,TABLET;ORAL,1MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091254,6,TABLET;ORAL,1.5MG,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,0,
091256,1,TABLET;ORAL,5MG,0,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,0,
091256,2,TABLET;ORAL,10MG,0,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,0,
091256,3,TABLET;ORAL,25MG,0,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,0,
091256,4,TABLET;ORAL,50MG,0,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,0,
091258,1,TABLET;ORAL,20MG,0,FUROSEMIDE,FUROSEMIDE,0,
091258,2,TABLET;ORAL,40MG,0,FUROSEMIDE,FUROSEMIDE,0,
091258,3,TABLET;ORAL,80MG,0,FUROSEMIDE,FUROSEMIDE,0,
091260,1,CAPSULE;ORAL,30MG,0,CEVIMELINE HYDROCHLORIDE,CEVIMELINE HYDROCHLORIDE,0,
091261,1,"TABLET, EXTENDED RELEASE;ORAL",500MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091261,2,"TABLET, EXTENDED RELEASE;ORAL",750MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091263,1,SOLUTION;ORAL,2.5MG/5ML,0,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,1,
091264,1,TABLET;ORAL,5MG,0,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,0,
091265,1,"TABLET, ORALLY DISINTEGRATING;ORAL",5MG,0,OLANZAPINE,OLANZAPINE,0,
091265,2,"TABLET, ORALLY DISINTEGRATING;ORAL",10MG,0,OLANZAPINE,OLANZAPINE,0,
091265,3,"TABLET, ORALLY DISINTEGRATING;ORAL",15MG,0,OLANZAPINE,OLANZAPINE,0,
091265,4,"TABLET, ORALLY DISINTEGRATING;ORAL",20MG,0,OLANZAPINE,OLANZAPINE,0,
091267,1,TABLET;ORAL,5MG,0,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,0,
091267,2,TABLET;ORAL,10MG,0,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE,0,
091268,2,INJECTABLE;INTRAVENOUS,600MG/60ML (10MG/ML),0,CARBOPLATIN,CARBOPLATIN,0,
091269,1,"CAPSULE, DELAYED REL PELLETS;ORAL",15MG,0,LANSOPRAZOLE,LANSOPRAZOLE,0,
091269,2,"CAPSULE, DELAYED REL PELLETS;ORAL",30MG,0,LANSOPRAZOLE,LANSOPRAZOLE,0,
091272,1,"TABLET, EXTENDED RELEASE;ORAL",EQ 37.5MG BASE,0,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,0,
091272,2,"TABLET, EXTENDED RELEASE;ORAL",EQ 75MG BASE,0,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,0,
091272,3,"TABLET, EXTENDED RELEASE;ORAL",EQ 150MG BASE,0,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,0,
091272,4,"TABLET, EXTENDED RELEASE;ORAL",EQ 225MG BASE,0,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,0,
091273,1,TABLET;ORAL,500MG;EQ 15MG BASE,0,PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE; PIOGLITAZONE HYDROCHLORIDE,0,
091273,2,TABLET;ORAL,850MG;EQ 15MG BASE,0,PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE; PIOGLITAZONE HYDROCHLORIDE,0,
091274,1,INJECTABLE;INJECTION,EQ 1MG BASE/ML (EQ 1MG BASE/ML),0,GRANISETRON HYDROCHLORIDE,GRANISETRON HYDROCHLORIDE,0,
091276,1,CAPSULE;ORAL,25MG,0,INDOMETHACIN,INDOMETHACIN,0,
091276,2,CAPSULE;ORAL,50MG,0,INDOMETHACIN,INDOMETHACIN,1,
091277,1,CAPSULE; ORAL,40MG,0,DOXYCYCLINE,DOXYCYCLINE,,
091279,1,TABLET;ORAL,2MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091279,2,TABLET;ORAL,5MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091279,3,TABLET;ORAL,10MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091279,4,TABLET;ORAL,15MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091279,5,TABLET;ORAL,20MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091279,6,TABLET;ORAL,30MG,0,ARIPIPRAZOLE,ARIPIPRAZOLE,0,
091280,1,INJECTABLE;INJECTION,0.004MG/ML,0,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,0,
091281,1,"CAPSULE, EXTENDED RELEASE;ORAL",15MG,0,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,0,
091281,2,"CAPSULE, EXTENDED RELEASE;ORAL",30MG,0,CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,0,
091282,1,CREAM;TOPICAL,0.10%,0,FLUOCINONIDE,FLUOCINONIDE,0,
091283,1,TABLET;ORAL,EQ 2MG BASE,0,TIZANIDINE HYDROCHLORIDE,TIZANIDINE HYDROCHLORIDE,0,
091283,2,TABLET;ORAL,EQ 4MG BASE,0,TIZANIDINE HYDROCHLORIDE,TIZANIDINE HYDROCHLORIDE,0,
091284,1,INJECTABLE;INJECTION,EQ 4MG BASE/VIAL,0,TOPOTECAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,0,
091285,1,"TABLET, EXTENDED RELEASE;ORAL",500MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091285,2,"TABLET, EXTENDED RELEASE;ORAL",750MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091286,1,SOLUTION;ORAL,250MG/5ML,0,GABAPENTIN,GABAPENTIN,0,
091288,1,SYRUP;ORAL,EQ 15MG BASE/ML,0,RANITIDINE HYDROCHLORIDE,RANITIDINE HYDROCHLORIDE,0,
091289,1,"CAPSULE, EXTENDED RELEASE;ORAL",60MG,0,TROSPIUM CHLORIDE,TROSPIUM CHLORIDE,1,
091291,1,"TABLET, EXTENDED RELEASE;ORAL",500MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091291,2,"TABLET, EXTENDED RELEASE;ORAL",750MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
091292,1,SUSPENSION;ORAL,1MG/7.5ML,0,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,0,
091293,1,INJECTABLE;INJECTION,1MG/ML,0,IDARUBICIN HYDROCHLORIDE,IDARUBICIN HYDROCHLORIDE,0,
091294,1,TABLET;ORAL,EQ 300MG BASE,0,ABACAVIR SULFATE,ABACAVIR SULFATE,0,
091295,1,SYRUP;ORAL,2MG/5ML,0,CYPROHEPTADINE HYDROCHLORIDE,CYPROHEPTADINE HYDROCHLORIDE,0,
091297,1,INJECTABLE;INJECTION,2MG/ML,0,ETOMIDATE,ETOMIDATE,0,
091298,1,TABLET;ORAL,EQ 15MG BASE,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,0,
091298,2,TABLET;ORAL,EQ 30MG BASE,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,0,
091298,3,TABLET;ORAL,EQ 45MG BASE,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,0,
091299,1,INJECTABLE;INJECTION,2.5GM/50ML (50MG/ML),0,FLUOROURACIL,FLUOROURACIL,0,
091299,2,INJECTABLE;INJECTION,5GM/100ML (50MG/ML),0,FLUOROURACIL,FLUOROURACIL,0,
091300,1,TABLET;ORAL,50MG,0,RILUZOLE,RILUZOLE,0,
091302,1,TABLET;ORAL,0.1MG,0,FLUDROCORTISONE ACETATE,FLUDROCORTISONE ACETATE,0,
091303,1,TABLET;ORAL,2.5MG,0,LETROZOLE,LETROZOLE,0,
091305,1,TABLET;ORAL,250MG,0,NAPROXEN,NAPROXEN,0,
091305,2,TABLET;ORAL,375MG,0,NAPROXEN,NAPROXEN,0,
091305,3,TABLET;ORAL,500MG,0,NAPROXEN,NAPROXEN,0,
091306,1,OIL/DROPS;OTIC,0.01%,0,FLUOCINOLONE ACETONIDE,FLUOCINOLONE ACETONIDE,0,
091307,1,INJECTABLE;INJECTION,1MG/ML,0,METOPROLOL TARTRATE,METOPROLOL TARTRATE,0,
091308,1,CREAM;TOPICAL,5%,0,IMIQUIMOD,IMIQUIMOD,0,
091310,1,CAPSULE;ORAL,100MG,0,BENZONATATE,BENZONATATE,0,
